Time,Competitor,Operation,OrderId,Instrument,Side,Volume,Price,Lifespan,Fee
6.065308,,Insert,268672615,0,B,1000,140000,G,
6.065516,,Cancel,268642187,,,-1000,,,
6.066531,,Cancel,268642995,,,-1000,,,
6.074673,,Cancel,268672611,,,-1000,,,
6.090639,,Cancel,268669763,,,-8000,,,
6.09064,,Cancel,268668771,,,-1000,,,
6.090692,,Insert,268672991,0,A,8000,140500,G,
6.091916,,Insert,268673051,0,B,1000,140300,G,
6.095792,,Cancel,268672991,,,-8000,,,
6.142583,,Insert,5096568,1,B,52,142200,G,
6.197792,,Insert,268674723,0,B,8000,140300,G,
6.197798,,Insert,268674727,0,B,1000,140300,G,
6.197829,,Insert,268674731,0,B,1000,140300,G,
6.204683,,Cancel,7016937,,,-9948,,,
6.204683,,Cancel,7016938,,,-10000,,,
6.204683,,Insert,7016939,1,A,10000,141000,G,
6.204683,,Insert,7016940,1,B,10000,139800,G,
6.209359,,Insert,268675011,0,A,8000,140500,G,
6.209363,,Cancel,268673051,,,-1000,,,
6.209383,,Cancel,268674731,,,-1000,,,
6.225891,,Cancel,268672615,,,-1000,,,
6.2547,,Cancel,268675011,,,-8000,,,
6.254791,,Insert,268675579,0,B,1000,140300,G,
6.254818,,Insert,268675587,0,B,1000,140300,G,
6.254853,,Insert,268675591,0,B,1000,140000,G,
6.255526,,Cancel,268642183,,,-2000,,,
6.255688,,Insert,268675731,0,B,8000,140300,G,
6.255797,,Cancel,268675731,,,-8000,,,
6.255799,,Cancel,268643595,,,-3000,,,
6.255829,,Insert,6210716,0,B,1000,140400,F,
6.255856,,Insert,268675807,0,B,1000,140300,G,
6.255856,,Insert,268675811,0,B,1000,140300,G,
6.255856,,Insert,268675815,0,B,190,140300,G,
6.255874,,Cancel,268643227,,,-1000,,,
6.255897,,Cancel,268640243,,,-1000,,,
6.255927,,Insert,268675879,0,A,1000,140500,G,
6.255931,,Cancel,268643307,,,-1000,,,
6.255938,,Insert,268675895,0,B,1000,140300,G,
6.255955,,Cancel,268636323,,,-1000,,,
6.255961,,Insert,268675907,0,B,8000,140300,G,
6.256014,,Cancel,268641779,,,-2000,,,
6.256014,,Insert,268675963,0,B,2000,140200,G,
6.256018,,Insert,268675967,0,A,2000,141400,G,
6.256046,,Cancel,268674727,,,-1000,,,
6.256055,,Insert,268676027,0,B,1000,140300,G,
6.256092,,Cancel,268651035,,,-1000,,,
6.256132,,Insert,268676103,0,B,2000,140300,G,
6.256136,,Insert,268676107,0,B,8000,140300,G,
6.25614,,Cancel,268675895,,,-1000,,,
6.256167,,Cancel,268675879,,,-1000,,,
6.256182,,Insert,268676147,0,B,2000,140400,G,
6.256206,,Cancel,268675907,,,-8000,,,
6.256206,,Cancel,268676107,,,-8000,,,
6.256212,,Insert,268676167,0,B,770,140400,G,
6.256221,,Insert,268676175,0,B,3000,140200,G,
6.256221,,Insert,268676179,0,B,8000,140400,G,
6.256233,,Cancel,268675807,,,-1000,,,
6.256233,,Insert,268676183,0,B,1000,140400,G,
6.256233,,Cancel,268675811,,,-1000,,,
6.256233,,Insert,268676187,0,B,1000,140400,G,
6.256233,,Cancel,268676027,,,-1000,,,
6.256233,,Insert,268676191,0,B,1000,140400,G,
6.256233,,Cancel,268676103,,,-2000,,,
6.256233,,Insert,268676195,0,B,2000,140400,G,
6.256238,,Insert,268676207,0,A,1000,140800,G,
6.256238,,Cancel,268640255,,,-1000,,,
6.256289,,Cancel,268676195,,,-2000,,,
6.256301,,Cancel,268641747,,,-2000,,,
6.256308,,Cancel,268643447,,,-2000,,,
6.256308,,Insert,268676271,0,B,2000,106500,G,
6.256371,,Insert,268676343,0,B,1000,140400,G,
6.256394,,Cancel,268643559,,,-2000,,,
6.256394,,Insert,268676363,0,A,2000,175100,G,
6.256438,,Cancel,268643311,,,-2000,,,
6.256502,,Cancel,268640251,,,-1000,,,
6.256642,,Cancel,268639103,,,-20000,,,
6.256642,,Cancel,268640771,,,-20000,,,
6.256816,,Cancel,268670523,,,-1000,,,
6.25691,,Cancel,268676187,,,-1000,,,
6.257266,,Insert,268676987,0,A,1000,140600,G,
6.257403,,Cancel,268676191,,,-1000,,,
6.25741,,Cancel,268676179,,,-8000,,,
6.258067,,Insert,268677335,0,A,1000,140600,G,
6.258098,,Insert,268677347,0,A,1000,140500,G,
6.259009,,Cancel,268676183,,,-1000,,,
6.259972,,Cancel,268675815,,,-190,,,
6.26247,,Cancel,268676147,,,-2000,,,
6.265673,,Cancel,268675587,,,-1000,,,
6.267104,,Cancel,268676167,,,-770,,,
6.267366,,Cancel,268676343,,,-1000,,,
6.267423,,Insert,268678155,0,A,1000,140500,G,
6.267428,,Insert,268678159,0,B,2000,139400,G,
6.269574,,Insert,268678267,0,B,1000,140300,G,
6.271806,,Cancel,268675963,,,-2000,,,
6.271806,,Insert,268678327,0,B,2000,139200,G,
6.277652,,Insert,268678379,0,A,1000,142000,G,
6.292281,,Insert,268678595,0,A,40000,143000,G,
6.302475,,Insert,268678735,0,B,8000,140400,G,
6.302504,,Insert,268678743,0,B,1000,140400,G,
6.302595,,Cancel,268678159,,,-2000,,,
6.302651,,Insert,268678759,0,B,770,140400,G,
6.30266,,Cancel,268678267,,,-1000,,,
6.302665,,Insert,268678767,0,B,1000,140400,G,
6.302836,,Cancel,268676987,,,-1000,,,
6.303178,,Amend,268678595,,,-20000,,,
6.311039,,Cancel,268678155,,,-1000,,,
6.311115,,Insert,268678991,0,B,1000,140100,G,
6.311172,,Cancel,268677335,,,-1000,,,
6.311475,,Cancel,268678991,,,-1000,,,
6.311626,,Insert,268679195,0,A,1000,140600,G,
6.311721,,Cancel,268678595,,,-20000,,,
6.311773,,Cancel,268678379,,,-1000,,,
6.311862,,Cancel,268678759,,,-770,,,
6.312142,,Insert,268679423,0,B,770,140400,G,
6.312187,,Cancel,268678767,,,-1000,,,
6.312187,,Cancel,268679423,,,-770,,,
6.312188,,Cancel,268678735,,,-8000,,,
6.312448,,Insert,268679467,0,B,770,140400,G,
6.313368,,Insert,268679595,0,A,1000,140600,G,
6.322223,,Insert,268679839,0,A,40000,143000,G,
6.352419,,Insert,268680515,0,B,1000,138900,G,
6.352441,,Cancel,268650783,,,-1000,,,
6.352443,,Cancel,268649207,,,-1000,,,
6.358945,,Insert,268680679,0,B,8000,140400,G,
6.35897,,Insert,268680687,0,A,1000,170100,G,
6.358972,,Insert,268680691,0,A,2000,140800,G,
6.382426,,Insert,268681195,0,A,1000,142000,G,
6.382451,,Insert,268681199,0,B,1000,96100,G,
6.382451,,Cancel,268645155,,,-1000,,,
6.408526,,Insert,268681387,0,B,100,124700,G,
6.408552,,Insert,268681391,0,A,1000,184800,G,
6.421166,,Cancel,268680679,,,-8000,,,
6.456419,,Cancel,268678327,,,-2000,,,
6.456419,,Insert,268682871,0,B,2000,140200,G,
6.48533,,Cancel,7016939,,,-10000,,,
6.48533,,Cancel,7016940,,,-10000,,,
6.48533,,Insert,7016941,1,A,10000,141000,G,
6.48533,,Insert,7016942,1,B,10000,139800,G,
6.514992,,Insert,268683779,0,B,1000,140400,G,
6.514994,,Insert,268683783,0,B,8000,140400,G,
6.514999,,Cancel,268681195,,,-1000,,,
6.515167,,Cancel,268679195,,,-1000,,,
6.515179,,Cancel,268680691,,,-2000,,,
6.515235,,Insert,268683807,0,B,1000,140400,G,
6.515416,,Amend,268679839,,,-20000,,,
6.515721,,Insert,268683927,0,B,1000,140100,G,
6.515746,,Insert,268683931,0,A,1000,140600,G,
6.515753,,Cancel,268677347,,,-1000,,,
6.515909,,Cancel,268679839,,,-20000,,,
6.516002,,Cancel,268683807,,,-1000,,,
6.51602,,Cancel,268683927,,,-1000,,,
6.517566,,Cancel,268683931,,,-1000,,,
6.542372,CPPMarketMaker,Cancel,34,,,-73,,,
6.54253,CPPMarketMaker,Insert,35,1,B,73,140400,G,
6.562458,,Insert,268685127,0,A,1000,142100,G,
6.580144,,Insert,268685331,0,A,1000,140600,G,
6.580172,,Insert,268685339,0,A,1000,140500,G,
6.580257,,Cancel,268685331,,,-1000,,,
6.580559,,Insert,268685343,0,A,1000,140600,G,
6.590616,,Insert,268685583,0,A,20000,143000,G,
6.617108,,Cancel,268685343,,,-1000,,,
6.617135,,Insert,268685935,0,A,2000,141800,G,
6.624547,,Insert,268686011,0,A,1000,140600,G,
6.626106,,Cancel,268686011,,,-1000,,,
6.652704,,Insert,268686503,0,A,1000,140600,G,
6.653252,,Cancel,268683783,,,-8000,,,
6.669041,,Insert,268686827,0,B,8000,140400,G,
6.669619,,Insert,268686939,0,A,2000,140800,G,
6.669636,,Cancel,268685935,,,-2000,,,
6.66977,,Cancel,268685127,,,-1000,,,
6.669966,,Cancel,268683779,,,-1000,,,
6.670052,,Cancel,268679467,,,-770,,,
6.670187,,Insert,268687035,0,B,760,140400,G,
6.670271,,Cancel,268687035,,,-760,,,
6.670285,,Cancel,268682871,,,-2000,,,
6.670285,,Insert,268687067,0,B,2000,139200,G,
6.670393,,Insert,268687087,0,B,760,140400,G,
6.671783,,Cancel,268687087,,,-760,,,
6.671891,,Cancel,268686827,,,-8000,,,
6.671998,,Insert,268687167,0,B,760,140400,G,
6.672034,,Cancel,268687167,,,-760,,,
6.672082,,Insert,268687171,0,B,760,140400,G,
6.672314,,Insert,268687187,0,A,20000,143000,G,
6.676072,,Cancel,268687171,,,-760,,,
6.676316,,Insert,268687303,0,A,1000,140500,G,
6.676341,,Cancel,268678743,,,-1000,,,
6.67643,,Insert,268687311,0,B,1000,139700,G,
6.676436,,Insert,268687323,0,B,2000,139400,G,
6.676444,,Insert,268687327,0,B,1000,140300,G,
6.712432,,Insert,268688355,0,A,1000,142000,G,
6.713614,,Insert,268688367,0,B,1000,140300,G,
6.72969,,Cancel,268688367,,,-1000,,,
6.739573,,Cancel,268675579,,,-1000,,,
6.73978,,Cancel,268676175,,,-3000,,,
6.739899,,Cancel,268675591,,,-1000,,,
6.739962,,Insert,268689519,0,A,1000,140500,G,
6.739991,,Insert,268689531,0,A,1000,140500,G,
6.740183,,Cancel,268676271,,,-2000,,,
6.740183,,Insert,268689555,0,B,2000,106400,G,
6.768488,,Cancel,268689519,,,-1000,,,
6.768583,,Insert,268690147,0,A,1000,140500,G,
6.769198,,Cancel,268689531,,,-1000,,,
6.775393,,Insert,268690395,0,A,1000,140500,G,
6.775404,,Insert,268690399,0,A,1000,140500,G,
6.775428,,Insert,268690403,0,A,8000,140500,G,
6.776131,,Insert,268690419,0,A,1000,140600,G,
6.776931,,Cancel,268670023,,,-780,,,
6.778293,,Cancel,268671747,,,-1000,,,
6.780302,,Insert,268690487,0,A,1000,140800,G,
6.781671,CPPMarketMaker,Cancel,35,,,-73,,,
6.783354,CPPMarketMaker,Insert,36,1,B,73,140300,G,
6.783687,,Cancel,268672103,,,-2000,,,
6.784378,,Cancel,268680515,,,-1000,,,
6.793519,,Cancel,268676363,,,-2000,,,
6.793519,,Insert,268690803,0,A,2000,175000,G,
6.793542,,Cancel,268681391,,,-1000,,,
6.801187,,Cancel,7016941,,,-10000,,,
6.801187,,Cancel,7016942,,,-10000,,,
6.801187,,Insert,7016943,1,A,10000,141000,G,
6.801187,,Insert,7016944,1,B,10000,139800,G,
6.802351,,Insert,268690951,0,B,1000,140300,G,
6.802375,,Insert,268690955,0,A,1000,184700,G,
6.817801,,Cancel,268690395,,,-1000,,,
6.817845,,Insert,268691227,0,B,1000,138800,G,
6.824468,,Insert,268691375,0,A,1000,140500,G,
6.827726,,Cancel,268691375,,,-1000,,,
6.834578,,Insert,268691635,0,A,1000,140500,G,
6.834739,,Cancel,268674723,,,-8000,,,
6.834744,,Cancel,268687327,,,-1000,,,
6.834761,,Cancel,268690951,,,-1000,,,
6.835416,,Cancel,268672519,,,-2000,,,
6.835636,,Cancel,268670039,,,-1000,,,
6.8357,,Insert,268691743,0,A,760,140500,G,
6.83615,,Insert,268691783,0,A,1000,140500,G,
6.83616,,Cancel,268691743,,,-760,,,
6.845122,,Insert,268692143,0,B,8000,140300,G,
6.845129,,Insert,268692147,0,B,1000,140300,G,
6.845179,,Insert,5096569,1,A,44,140300,G,
6.845179,CPPMarketMaker,Trade,36,1,B,44,140300,,-617
6.845427,,Insert,268692151,0,B,1000,140300,G,
6.845671,,Cancel,268692151,,,-1000,,,
6.848927,,Cancel,268691635,,,-1000,,,
6.860631,,Insert,268692503,0,B,770,140300,G,
6.860658,,Insert,268692507,0,B,1000,140300,G,
6.860919,,Cancel,268690399,,,-1000,,,
6.861504,,Cancel,268690487,,,-1000,,,
6.861603,,Insert,268692547,0,B,1000,139800,G,
6.869887,,Insert,268692859,0,A,2000,141700,G,
6.872416,,Cancel,268691783,,,-1000,,,
6.880894,,Insert,268692923,0,B,2000,140000,G,
6.880924,,Insert,268692935,0,B,1000,140100,G,
6.880933,,Cancel,268691227,,,-1000,,,
6.880975,,Insert,268692955,0,B,1000,140300,G,
6.88098,,Cancel,268690803,,,-2000,,,
6.88098,,Insert,268692959,0,A,2000,175100,G,
6.881012,,Cancel,268690403,,,-8000,,,
6.881036,,Cancel,268685339,,,-1000,,,
6.881073,,Insert,268692967,0,B,1000,140000,G,
6.881558,,Insert,268693039,0,B,1000,140300,G,
6.88185,,Cancel,268689555,,,-2000,,,
6.88185,,Insert,268693067,0,B,2000,106500,G,
6.881897,,Cancel,268693067,,,-2000,,,
6.881897,,Insert,268693071,0,B,2000,106400,G,
6.881965,,Cancel,268692507,,,-1000,,,
6.885666,,Insert,268693187,0,B,1000,140300,G,
6.889864,,Cancel,268692955,,,-1000,,,
6.890178,,Cancel,268690147,,,-1000,,,
6.890315,,Insert,268693311,0,B,1000,140300,G,
6.924413,,Cancel,268693311,,,-1000,,,
6.924458,,Insert,268693975,0,A,1000,140500,G,
6.924649,,Insert,268693979,0,B,1000,140300,G,
6.93577,,Cancel,268693979,,,-1000,,,
6.960448,,Insert,268694459,0,B,1000,138900,G,
6.961301,,Cancel,268693187,,,-1000,,,
6.961377,,Cancel,268692967,,,-1000,,,
6.965625,CPPMarketMaker,Cancel,36,,,-29,,,
6.966288,CPPMarketMaker,Insert,37,1,A,25,140700,G,
6.966467,CPPMarketMaker,Insert,38,1,B,55,140100,G,
6.973866,,Insert,268694779,0,B,1000,140000,G,
7.005503,,Cancel,268693975,,,-1000,,,
7.005619,,Insert,268695331,0,B,1000,140300,G,
7.006262,,Cancel,268690419,,,-1000,,,
7.006736,,Cancel,268693071,,,-2000,,,
7.006736,,Insert,268695415,0,B,2000,106500,G,
7.00696,,Insert,268695423,0,B,1000,140300,G,
7.007413,,Cancel,268687311,,,-1000,,,
7.007716,,Insert,268695499,0,B,1000,140400,G,
7.00774,,Cancel,268695423,,,-1000,,,
7.007746,,Insert,268695507,0,B,770,140400,G,
7.007752,,Insert,268695511,0,B,3000,140200,G,
7.007865,,Cancel,268687323,,,-2000,,,
7.008633,,Cancel,268686503,,,-1000,,,
7.008669,,Insert,268695583,0,B,8000,140400,G,
7.012352,,Cancel,268695583,,,-8000,,,
7.024451,,Insert,268696339,0,A,1000,140600,G,
7.02492,,Insert,268696383,0,A,1000,140500,G,
7.025516,,Cancel,268695499,,,-1000,,,
7.032953,,Cancel,268695507,,,-770,,,
7.032985,,Cancel,268695331,,,-1000,,,
7.033076,,Insert,268696603,0,B,1000,139700,G,
7.033104,,Insert,268696607,0,B,2000,139400,G,
7.033127,,Cancel,268696383,,,-1000,,,
7.033603,,Cancel,268695511,,,-3000,,,
7.033851,,Insert,268696639,0,A,1000,140500,G,
7.033924,,Insert,268696651,0,B,1000,140300,G,
7.03473,,Cancel,268696651,,,-1000,,,
7.056725,,Cancel,268693039,,,-1000,,,
7.067452,,Insert,268697339,0,A,8000,140500,G,
7.067677,,Cancel,268694779,,,-1000,,,
7.067756,,Cancel,268695415,,,-2000,,,
7.067756,,Insert,268697351,0,B,2000,106400,G,
7.068166,,Insert,268697363,0,A,1000,140600,G,
7.079184,,Insert,268698431,0,A,1000,150700,G,
7.097863,,Cancel,268692503,,,-770,,,
7.097872,,Insert,268698907,0,A,1000,140500,G,
7.097883,,Cancel,268694459,,,-1000,,,
7.097992,,Insert,268698995,0,A,1000,140500,G,
7.098078,,Insert,268699035,0,A,1000,140500,G,
7.109244,,Cancel,7016943,,,-10000,,,
7.109244,,Cancel,7016944,,,-10000,,,
7.109244,,Insert,7016945,1,A,10000,141000,G,
7.109244,,Insert,7016946,1,B,10000,139800,G,
7.115194,,Cancel,268692923,,,-2000,,,
7.120693,,Insert,268699951,0,A,1000,140500,G,
7.13277,,Insert,268700139,0,A,1000,140800,G,
7.145735,,Insert,268700251,0,B,1000,138800,G,
7.145974,,Cancel,268700139,,,-1000,,,
7.154114,,Insert,268700475,0,A,770,140500,G,
7.154177,,Cancel,268700475,,,-770,,,
7.15424,,Insert,268700519,0,A,1000,140800,G,
7.158067,,Cancel,268698995,,,-1000,,,
7.162179,,Insert,268701075,0,A,1000,140500,G,
7.162198,,Cancel,268700519,,,-1000,,,
7.162462,,Insert,268701091,0,A,1000,140800,G,
7.162975,,Cancel,268701091,,,-1000,,,
7.167905,,Cancel,268692143,,,-8000,,,
7.16792,,Insert,268701211,0,A,780,140500,G,
7.167931,,Cancel,268668799,,,-1000,,,
7.167955,,Insert,268701227,0,A,1000,140800,G,
7.168256,,Cancel,268692935,,,-1000,,,
7.168606,,Insert,268701399,0,A,1000,140500,G,
7.176705,,Cancel,268692547,,,-1000,,,
7.17675,,Cancel,268701399,,,-1000,,,
7.177715,,Insert,268702019,0,A,1000,140800,G,
7.203351,,Insert,268702619,0,A,4000,140600,G,
7.203465,,Cancel,268692147,,,-1000,,,
7.203495,,Cancel,268692859,,,-2000,,,
7.203507,,Insert,268702639,0,A,2000,140700,G,
7.203584,,Insert,268702643,0,A,1000,140500,G,
7.203649,,Cancel,268692959,,,-2000,,,
7.203649,,Insert,268702651,0,A,2000,175000,G,
7.235916,,Insert,268703371,0,A,1000,140400,G,
7.235943,,Cancel,268676207,,,-1000,,,
7.235943,,Cancel,268702619,,,-4000,,,
7.235944,,Insert,268703375,0,A,1000,140400,G,
7.235946,,Insert,268703379,0,A,1000,140400,G,
7.235948,,Insert,268703383,0,A,3000,140600,G,
7.236207,,Cancel,268675967,,,-2000,,,
7.236207,,Cancel,268699035,,,-1000,,,
7.24672,,Cancel,268650283,,,-1000,,,
7.248028,,Insert,268703755,0,A,1000,140600,G,
7.248045,,Insert,268703759,0,A,8000,140400,G,
7.251528,,Insert,268703875,0,B,1000,140200,G,
7.251564,,Cancel,268703759,,,-8000,,,
7.253512,,Insert,268704059,0,B,1000,140300,G,
7.258288,,Cancel,268704059,,,-1000,,,
7.261915,CPPMarketMaker,Cancel,38,,,-55,,,
7.262525,CPPMarketMaker,Cancel,37,,,-25,,,
7.262633,CPPMarketMaker,Insert,39,1,A,25,140500,G,
7.26277,CPPMarketMaker,Insert,40,1,B,55,140200,G,
7.276753,,Cancel,268703875,,,-1000,,,
7.276777,,Cancel,268680687,,,-1000,,,
7.282414,,Cancel,268688355,,,-1000,,,
7.28244,,Insert,268704691,0,A,1000,170000,G,
7.310257,,Cancel,268702643,,,-1000,,,
7.316693,,Cancel,268668783,,,-2000,,,
7.316693,,Insert,268705435,0,B,2000,139100,G,
7.318254,,Insert,268705503,0,B,1000,140200,G,
7.347751,,Cancel,268705503,,,-1000,,,
7.348169,,Cancel,268669727,,,-1000,,,
7.389199,,Cancel,7016945,,,-10000,,,
7.389199,,Cancel,7016946,,,-10000,,,
7.389199,,Insert,7016947,1,A,10000,141000,G,
7.389199,,Insert,7016948,1,B,10000,139800,G,
7.402458,,Insert,268706667,0,A,1000,141900,G,
7.540448,,Insert,268708559,0,B,1000,140200,G,
7.540472,,Cancel,268681199,,,-1000,,,
7.571615,,Insert,5096570,1,A,66,139900,G,
7.571615,CPPMarketMaker,Trade,40,1,B,55,140200,,-771
7.575776,,Cancel,268650227,,,-1000,,,
7.5758,,Insert,268709095,0,B,1000,96000,G,
7.601349,,Insert,5096571,1,A,86,139300,G,
7.604312,,Cancel,268708559,,,-1000,,,
7.61483,,Insert,268709623,0,B,1000,140200,G,
7.617765,,Cancel,268701211,,,-780,,,
7.619976,,Insert,268709727,0,A,1000,140400,G,
7.657269,,Insert,5096572,1,B,6,138900,G,
7.684486,,Insert,268710675,0,B,3000,140200,G,
7.714974,,Cancel,7016947,,,-10000,,,
7.714974,,Cancel,7016948,,,-9914,,,
7.714974,,Insert,7016949,1,A,10000,141000,G,
7.714974,,Insert,7016950,1,B,10000,139800,G,
7.715819,,Insert,268711495,0,B,8000,140000,G,
7.777131,CPPMarketMaker,Insert,41,1,B,33,140200,G,
7.777131,CPPMarketMaker,Trade,41,1,B,8,139900,,224
7.780745,,Cancel,268703379,,,-1000,,,
7.905703,,Insert,5096573,1,B,89,139800,G,
7.988238,,Insert,268716423,0,B,500,115700,G,
7.992818,CPPMarketMaker,Cancel,41,,,-25,,,
7.992896,CPPMarketMaker,Cancel,39,,,-25,,,
7.992996,CPPMarketMaker,Insert,42,1,A,50,140600,G,
7.993127,CPPMarketMaker,Insert,43,1,B,30,140100,G,
7.996778,,Cancel,7016949,,,-10000,,,
7.996778,,Cancel,7016950,,,-10000,,,
7.996778,,Insert,7016951,1,A,10000,141000,G,
7.996778,,Insert,7016952,1,B,10000,139800,G,
8.010516,,Insert,268717035,0,B,1000,140300,G,
8.014915,,Cancel,268705435,,,-2000,,,
8.014915,,Insert,268717263,0,B,2000,140100,G,
8.051935,,Cancel,268717035,,,-1000,,,
8.113726,,Insert,5096574,1,B,2,141000,G,
8.113726,CPPMarketMaker,Trade,42,1,A,2,140600,,-28
8.161939,,Cancel,268709623,,,-1000,,,
8.175289,,Insert,268721231,0,A,1000,140400,G,
8.245003,,Cancel,7016951,,,-10000,,,
8.245003,,Cancel,7016952,,,-10000,,,
8.245003,,Insert,7016953,1,A,10000,141000,G,
8.245003,,Insert,7016954,1,B,10000,139800,G,
8.312625,,Insert,268724531,0,B,1000,140200,G,
8.315144,,Cancel,268724531,,,-1000,,,
8.344335,,Cancel,268717263,,,-2000,,,
8.344335,,Insert,268724779,0,B,2000,139100,G,
8.344383,,Insert,268724795,0,B,1000,140200,G,
8.344517,,Cancel,268724795,,,-1000,,,
8.34464,,Cancel,268700251,,,-1000,,,
8.34466,,Cancel,268698907,,,-1000,,,
8.344664,,Insert,268724835,0,A,1000,140400,G,
8.352797,,Insert,268725039,0,A,8000,140400,G,
8.354554,,Cancel,268644631,,,-8000,,,
8.354554,,Insert,268725175,0,B,2000,139000,G,
8.354555,,Insert,268725179,0,A,1000,140400,G,
8.354666,,Cancel,268725179,,,-1000,,,
8.35489,,Insert,268725263,0,A,1000,140600,G,
8.355091,,Insert,268725375,0,A,4000,140500,G,
8.355103,,Insert,268725383,0,A,780,140400,G,
8.355119,,Insert,268725395,0,A,1000,140400,G,
8.35522,,Cancel,268725383,,,-780,,,
8.355272,,Insert,268725483,0,B,1000,139700,G,
8.355275,,Cancel,268725263,,,-1000,,,
8.355349,,Insert,268725515,0,A,1000,140700,G,
8.355389,,Cancel,268725395,,,-1000,,,
8.355519,,Insert,268725615,0,A,2000,140600,G,
8.355691,,Insert,268725687,0,B,1000,140200,G,
8.355793,,Cancel,268725687,,,-1000,,,
8.355956,,Cancel,268725039,,,-8000,,,
8.355959,,Cancel,268724835,,,-1000,,,
8.356078,,Cancel,268725515,,,-1000,,,
8.356104,,Cancel,268725175,,,-2000,,,
8.356379,,Insert,268725895,0,B,1000,140200,G,
8.356562,,Cancel,268725615,,,-2000,,,
8.356641,,Cancel,268725895,,,-1000,,,
8.356838,,Cancel,268706667,,,-1000,,,
8.357201,,Insert,268726027,0,B,1000,140200,G,
8.363255,,Insert,268726443,0,A,8000,140400,G,
8.365825,,Cancel,268726443,,,-8000,,,
8.394676,,Insert,268727683,0,B,8000,140200,G,
8.394703,,Cancel,268721231,,,-1000,,,
8.395235,,Insert,268727703,0,B,1000,140300,G,
8.396663,,Cancel,268727703,,,-1000,,,
8.448217,,Insert,268728107,0,B,2000,140000,G,
8.452421,,Insert,268728159,0,B,1000,138800,G,
8.482458,,Insert,268728751,0,A,1000,141900,G,
8.485181,CPPMarketMaker,Cancel,43,,,-30,,,
8.485549,CPPMarketMaker,Cancel,42,,,-48,,,
8.485612,CPPMarketMaker,Insert,44,1,A,49,140500,G,
8.485809,CPPMarketMaker,Insert,45,1,B,31,140200,G,
8.492945,,Cancel,268703371,,,-1000,,,
8.493022,,Cancel,268701075,,,-1000,,,
8.493053,,Insert,268728871,0,B,8000,140300,G,
8.493082,,Insert,268728875,0,B,1000,140300,G,
8.494022,,Insert,268728931,0,B,1000,140100,G,
8.497915,,Insert,268729039,0,A,1000,140500,G,
8.501228,,Cancel,268729039,,,-1000,,,
8.501397,,Insert,268729099,0,A,1000,140500,G,
8.501426,,Cancel,268729099,,,-1000,,,
8.501459,,Cancel,268725375,,,-4000,,,
8.501512,,Cancel,268701227,,,-1000,,,
8.501525,,Cancel,268699951,,,-1000,,,
8.501602,,Insert,268729115,0,B,1000,140300,G,
8.506464,,Insert,268729243,0,B,790,140300,G,
8.506491,,Cancel,268703375,,,-1000,,,
8.506583,,Cancel,268728751,,,-1000,,,
8.509276,,Cancel,268729243,,,-790,,,
8.509444,,Insert,268729515,0,A,1000,140500,G,
8.531145,,Insert,268729863,0,B,790,140300,G,
8.531154,,Cancel,268729515,,,-1000,,,
8.531184,,Cancel,268697339,,,-8000,,,
8.531184,,Cancel,268702639,,,-2000,,,
8.531187,,Cancel,268703383,,,-3000,,,
8.531264,,Insert,268729919,0,A,2000,140500,G,
8.55012,,Cancel,268729863,,,-790,,,
8.550174,,Insert,268730155,0,A,1000,142000,G,
8.563235,,Insert,268730739,0,B,780,140300,G,
8.564504,,Cancel,268730739,,,-780,,,
8.59234,,Cancel,7016953,,,-10000,,,
8.59234,,Cancel,7016954,,,-10000,,,
8.59234,,Insert,7016955,1,A,10000,141000,G,
8.59234,,Insert,7016956,1,B,10000,139800,G,
8.605242,,Insert,268731607,0,B,780,140300,G,
8.605248,,Cancel,268729919,,,-2000,,,
8.605248,,Insert,268731611,0,B,1000,140300,G,
8.605279,,Cancel,268696639,,,-1000,,,
8.605574,,Insert,268731827,0,B,1000,140300,G,
8.605591,,Cancel,268724779,,,-2000,,,
8.605648,,Insert,268731847,0,B,1000,140000,G,
8.60609,,Cancel,268728159,,,-1000,,,
8.606232,,Insert,268732131,0,B,1000,140000,G,
8.606708,,Insert,268732295,0,B,1000,140100,G,
8.607017,,Cancel,268732295,,,-1000,,,
8.609618,,Cancel,268703755,,,-1000,,,
8.60963,,Cancel,268731827,,,-1000,,,
8.620241,,Cancel,268732131,,,-1000,,,
8.62028,,Insert,268732759,0,B,1000,140000,G,
8.634867,,Insert,268732947,0,A,2000,141600,G,
8.651212,,Insert,268733339,0,B,2000,140100,G,
8.658994,,Insert,268733443,0,B,1000,140300,G,
8.658998,,Insert,268733447,0,B,180,140300,G,
8.659,,Insert,6212626,0,B,1000,140400,F,
8.659024,,Insert,268733463,0,B,190,140300,G,
8.659045,,Insert,268733467,0,B,1000,140300,G,
8.65905,,Cancel,268733443,,,-1000,,,
8.659084,,Cancel,268702651,,,-2000,,,
8.659084,,Insert,268733475,0,A,2000,175100,G,
8.659088,,Insert,268733479,0,A,1000,140400,G,
8.659106,,Cancel,268733463,,,-190,,,
8.659118,,Insert,268733483,0,A,3000,140700,G,
8.659172,,Cancel,268733475,,,-2000,,,
8.659172,,Insert,268733487,0,A,2000,175000,G,
8.65933,,Cancel,268696603,,,-1000,,,
8.659383,,Cancel,268697351,,,-2000,,,
8.659383,,Insert,268733511,0,B,2000,106500,G,
8.659446,,Cancel,268733447,,,-180,,,
